"GRIDID","CLONG","CLAT","PCNT"
"GRID123207","121.503938","31.614","0"
"GRID124207","121.509214","31.614","0"
"GRID125207","121.514489","31.614","0"
"GRID126207","121.519765","31.614","0"
"GRID127207","121.52504","31.614","0"
"GRID128207","121.530316","31.614","0"
"GRID129207","121.535591","31.614","0"
"GRID130207","121.540867","31.614","0"
"GRID131207","121.546142","31.614","0"
"GRID132207","121.551418","31.614","0"
"GRID133207","121.556694","31.614","0"
"GRID134207","121.561969","31.614","0"
"GRID135207","121.567245","31.614","0"
"GRID136207","121.57252","31.614","0"
"GRID137207","121.577796","31.614","0"
"GRID138207","121.583071","31.614","0"
"GRID139207","121.588347","31.614","0"
"GRID140207","121.593622","31.614","0"
"GRID141207","121.598898","31.614","0"
"GRID142207","121.604173","31.614","0"
"GRID143207","121.609449","31.614","0"
"GRID144207","121.614725","31.614","0"
"GRID145207","121.62","31.614","0"
"GRID146207","121.625276","31.614","0"
"GRID147207","121.630551","31.614","0"
"GRID148207","121.635827","31.614","0"
"GRID149207","121.641102","31.614","0"
"GRID150207","121.646378","31.614","0"
"GRID151207","121.651653","31.614","0"
"GRID152207","121.656929","31.614","0"
"GRID101250","121.387876","31.807138","0"
"GRID102250","121.393152","31.807138","0"
"GRID103250","121.398427","31.807138","184"
"GRID104250","121.403703","31.807138","0"
"GRID105250","121.408978","31.807138","0"
"GRID062251","121.18213","31.81163","0"
"GRID063251","121.187405","31.81163","0"
"GRID064251","121.192681","31.81163","0"
"GRID065251","121.197956","31.81163","0"
"GRID066251","121.203232","31.81163","0"
"GRID067251","121.208507","31.81163","0"
"GRID068251","121.213783","31.81163","0"
"GRID069251","121.219059","31.81163","0"
"GRID070251","121.224334","31.81163","0"
"GRID071251","121.22961","31.81163","0"
"GRID072251","121.234885","31.81163","0"
"GRID073251","121.240161","31.81163","0"
"GRID074251","121.245436","31.81163","0"
"GRID075251","121.250712","31.81163","0"
"GRID076251","121.255987","31.81163","0"
"GRID077251","121.261263","31.81163","0"
"GRID078251","121.266538","31.81163","0"
"GRID079251","121.271814","31.81163","0"
"GRID080251","121.27709","31.81163","0"
"GRID081251","121.282365","31.81163","0"
"GRID082251","121.287641","31.81163","0"
"GRID083251","121.292916","31.81163","0"
"GRID084251","121.298192","31.81163","0"
"GRID085251","121.303467","31.81163","0"
"GRID086251","121.308743","31.81163","0"
"GRID087251","121.314018","31.81163","0"
"GRID088251","121.319294","31.81163","0"
"GRID089251","121.324569","31.81163","0"
"GRID090251","121.329845","31.81163","0"
"GRID091251","121.335121","31.81163","47"
"GRID092251","121.340396","31.81163","0"
"GRID093251","121.345672","31.81163","0"
"GRID094251","121.350947","31.81163","0"
"GRID095251","121.356223","31.81163","0"
"GRID096251","121.361498","31.81163","0"
"GRID097251","121.366774","31.81163","0"
"GRID098251","121.372049","31.81163","0"
"GRID099251","121.377325","31.81163","0"
"GRID100251","121.3826","31.81163","0"
"GRID101251","121.387876","31.81163","0"
"GRID102251","121.393152","31.81163","0"
"GRID103251","121.398427","31.81163","0"
"GRID104251","121.403703","31.81163","0"
"GRID064252","121.192681","31.816121","0"
"GRID065252","121.197956","31.816121","0"
"GRID066252","121.203232","31.816121","0"
"GRID067252","121.208507","31.816121","0"
"GRID068252","121.213783","31.816121","0"
"GRID069252","121.219059","31.816121","0"
"GRID070252","121.224334","31.816121","0"
"GRID071252","121.22961","31.816121","0"
"GRID072252","121.234885","31.816121","0"
"GRID073252","121.240161","31.816121","0"
"GRID074252","121.245436","31.816121","0"
"GRID075252","121.250712","31.816121","0"
"GRID076252","121.255987","31.816121","0"
"GRID077252","121.261263","31.816121","0"
"GRID078252","121.266538","31.816121","0"
"GRID079252","121.271814","31.816121","0"
"GRID080252","121.27709","31.816121","0"
"GRID081252","121.282365","31.816121","0"
"GRID082252","121.287641","31.816121","0"
"GRID083252","121.292916","31.816121","0"
"GRID084252","121.298192","31.816121","0"
"GRID085252","121.303467","31.816121","0"
"GRID086252","121.308743","31.816121","0"
"GRID087252","121.314018","31.816121","0"
"GRID088252","121.319294","31.816121","0"
"GRID089252","121.324569","31.816121","0"
"GRID090252","121.329845","31.816121","0"
"GRID091252","121.335121","31.816121","0"
"GRID092252","121.340396","31.816121","0"
"GRID093252","121.345672","31.816121","0"
"GRID094252","121.350947","31.816121","0"
"GRID095252","121.356223","31.816121","0"
"GRID096252","121.361498","31.816121","0"
"GRID097252","121.366774","31.816121","0"
"GRID098252","121.372049","31.816121","0"
"GRID099252","121.377325","31.816121","0"
"GRID100252","121.3826","31.816121","0"
"GRID101252","121.387876","31.816121","0"
"GRID102252","121.393152","31.816121","0"
"GRID103252","121.398427","31.816121","0"
"GRID065253","121.197956","31.820613","0"
"GRID066253","121.203232","31.820613","0"
"GRID067253","121.208507","31.820613","0"
"GRID068253","121.213783","31.820613","0"
"GRID069253","121.219059","31.820613","0"
"GRID070253","121.224334","31.820613","0"
"GRID071253","121.22961","31.820613","0"
"GRID058153","121.161027","31.371455","0"
"GRID059153","121.166303","31.371455","0"
"GRID060153","121.171579","31.371455","0"
"GRID061153","121.176854","31.371455","0"
"GRID062153","121.18213","31.371455","184"
"GRID063153","121.187405","31.371455","0"
"GRID064153","121.192681","31.371455","0"
"GRID065153","121.197956","31.371455","40"
"GRID066153","121.203232","31.371455","0"
"GRID067153","121.208507","31.371455","11"
"GRID068153","121.213783","31.371455","0"
"GRID069153","121.219059","31.371455","0"
"GRID070153","121.224334","31.371455","70"
"GRID071153","121.22961","31.371455","399"
"GRID072153","121.234885","31.371455","71"
"GRID073153","121.240161","31.371455","475"
"GRID074153","121.245436","31.371455","313"
"GRID075153","121.250712","31.371455","280"
"GRID076153","121.255987","31.371455","152"
"GRID077153","121.261263","31.371455","0"
"GRID078153","121.266538","31.371455","120"
"GRID079153","121.271814","31.371455","0"
"GRID080153","121.27709","31.371455","0"
"GRID081153","121.282365","31.371455","0"
"GRID082153","121.287641","31.371455","0"
"GRID083153","121.292916","31.371455","59"
"GRID079143","121.271814","31.326539","0"
"GRID080143","121.27709","31.326539","285"
"GRID081143","121.282365","31.326539","659"
"GRID082143","121.287641","31.326539","0"
"GRID083143","121.292916","31.326539","0"
"GRID084143","121.298192","31.326539","0"
"GRID085143","121.303467","31.326539","376"
"GRID086143","121.308743","31.326539","0"
"GRID087143","121.314018","31.326539","345"
"GRID088143","121.319294","31.326539","0"
"GRID089143","121.324569","31.326539","206"
"GRID090143","121.329845","31.326539","26"
"GRID091143","121.335121","31.326539","0"
"GRID092143","121.340396","31.326539","162"
"GRID093143","121.345672","31.326539","0"
"GRID094143","121.350947","31.326539","0"
"GRID095143","121.356223","31.326539","226"
"GRID096143","121.361498","31.326539","0"
"GRID097143","121.366774","31.326539","276"
"GRID098143","121.372049","31.326539","0"
"GRID099143","121.377325","31.326539","275"
"GRID100143","121.3826","31.326539","0"
"GRID101143","121.387876","31.326539","0"
"GRID102143","121.393152","31.326539","71"
"GRID103143","121.398427","31.326539","386"
"GRID104143","121.403703","31.326539","956"
"GRID105143","121.408978","31.326539","0"
"GRID106143","121.414254","31.326539","0"
"GRID107143","121.419529","31.326539","163"
"GRID108143","121.424805","31.326539","233"
"GRID109143","121.43008","31.326539","2460"
"GRID110143","121.435356","31.326539","77"
"GRID111143","121.440631","31.326539","2460"
"GRID112143","121.445907","31.326539","1106"
"GRID113143","121.451183","31.326539","549"
"GRID114143","121.456458","31.326539","332"
"GRID115143","121.461734","31.326539","504"
"GRID116143","121.467009","31.326539","512"
"GRID117143","121.472285","31.326539","1275"
"GRID118143","121.47756","31.326539","240"
"GRID119143","121.482836","31.326539","1349"
"GRID120143","121.488111","31.326539","373"
"GRID121143","121.493387","31.326539","0"
"GRID122143","121.498663","31.326539","0"
"GRID123143","121.503938","31.326539","78"
"GRID124143","121.509214","31.326539","1080"
"GRID125143","121.514489","31.326539","81"
"GRID126143","121.519765","31.326539","657"
"GRID127143","121.52504","31.326539","393"
"GRID128143","121.530316","31.326539","112"
"GRID129143","121.535591","31.326539","2324"
"GRID130143","121.540867","31.326539","43"
"GRID131143","121.546142","31.326539","0"
"GRID132143","121.551418","31.326539","142"
"GRID133143","121.556694","31.326539","0"
"GRID134143","121.561969","31.326539","0"
"GRID135143","121.567245","31.326539","0"
"GRID136143","121.57252","31.326539","0"
"GRID137143","121.577796","31.326539","842"
"GRID138143","121.583071","31.326539","220"
"GRID139143","121.588347","31.326539","1028"
"GRID140143","121.593622","31.326539","0"
"GRID141143","121.598898","31.326539","284"
"GRID142143","121.604173","31.326539","83"
"GRID143143","121.609449","31.326539","131"
"GRID144143","121.614725","31.326539","154"
"GRID145143","121.62","31.326539","496"
"GRID146143","121.625276","31.326539","0"
"GRID147143","121.630551","31.326539","697"
"GRID148143","121.635827","31.326539","0"
"GRID149143","121.641102","31.326539","588"
"GRID150143","121.646378","31.326539","94"
"GRID151143","121.651653","31.326539","9"
"GRID152143","121.656929","31.326539","0"
"GRID153143","121.662204","31.326539","0"
"GRID154143","121.66748","31.326539","0"
"GRID155143","121.672756","31.326539","0"
"GRID171143","121.757164","31.326539","0"
"GRID172143","121.76244","31.326539","0"
"GRID173143","121.767715","31.326539","0"
"GRID174143","121.772991","31.326539","0"
"GRID175143","121.778266","31.326539","0"
"GRID176143","121.783542","31.326539","0"
"GRID177143","121.788818","31.326539","0"
"GRID181143","121.80992","31.326539","0"
"GRID182143","121.815195","31.326539","0"
"GRID183143","121.820471","31.326539","0"
"GRID184143","121.825746","31.326539","0"
"GRID185143","121.831022","31.326539","0"
"GRID186143","121.836298","31.326539","0"
"GRID187143","121.841573","31.326539","0"
"GRID188143","121.846849","31.326539","0"
"GRID189143","121.852124","31.326539","0"
"GRID190143","121.8574","31.326539","0"
"GRID191143","121.862675","31.326539","0"
"GRID192143","121.867951","31.326539","0"
"GRID193143","121.873226","31.326539","0"
"GRID194143","121.878502","31.326539","0"
"GRID052144","121.129374","31.331031","31"
"GRID053144","121.13465","31.331031","0"
"GRID054144","121.139925","31.331031","0"
"GRID055144","121.145201","31.331031","17"
"GRID056144","121.150476","31.331031","170"
"GRID057144","121.155752","31.331031","0"
"GRID058144","121.161027","31.331031","99"
"GRID059144","121.166303","31.331031","355"
"GRID060144","121.171579","31.331031","0"
"GRID061144","121.176854","31.331031","21"
"GRID062144","121.18213","31.331031","627"
"GRID063144","121.187405","31.331031","0"
"GRID064144","121.192681","31.331031","0"
"GRID065144","121.197956","31.331031","437"
"GRID066144","121.203232","31.331031","0"
"GRID067144","121.208507","31.331031","393"
"GRID068144","121.213783","31.331031","0"
"GRID069144","121.219059","31.331031","111"
"GRID070144","121.224334","31.331031","383"
"GRID071144","121.22961","31.331031","0"
"GRID072144","121.234885","31.331031","0"
"GRID073144","121.240161","31.331031","0"
"GRID074144","121.245436","31.331031","247"
"GRID075144","121.250712","31.331031","612"
"GRID076144","121.255987","31.331031","474"
"GRID077144","121.261263","31.331031","6"
"GRID078144","121.266538","31.331031","52"
"GRID079144","121.271814","31.331031","354"
"GRID080144","121.27709","31.331031","608"
"GRID081144","121.282365","31.331031","3"
"GRID082144","121.287641","31.331031","3163"
"GRID083144","121.292916","31.331031","0"
"GRID084144","121.298192","31.331031","133"
"GRID085144","121.303467","31.331031","0"
"GRID086144","121.308743","31.331031","0"
"GRID087144","121.314018","31.331031","156"
"GRID088144","121.319294","31.331031","0"
"GRID089144","121.324569","31.331031","219"
"GRID090144","121.329845","31.331031","0"
"GRID091144","121.335121","31.331031","704"
"GRID092144","121.340396","31.331031","0"
"GRID189183","121.852124","31.506203","0"
"GRID190183","121.8574","31.506203","0"
"GRID191183","121.862675","31.506203","0"
"GRID192183","121.867951","31.506203","0"
"GRID193183","121.873226","31.506203","0"
"GRID194183","121.878502","31.506203","0"
"GRID195183","121.883777","31.506203","0"
"GRID196183","121.889053","31.506203","0"
"GRID197183","121.894329","31.506203","0"
"GRID198183","121.899604","31.506203","0"
"GRID199183","121.90488","31.506203","0"
"GRID200183","121.910155","31.506203","0"
"GRID201183","121.915431","31.506203","0"
"GRID202183","121.920706","31.506203","0"
"GRID203183","121.925982","31.506203","0"
"GRID204183","121.931257","31.506203","0"
"GRID205183","121.936533","31.506203","0"
"GRID206183","121.941808","31.506203","0"
"GRID207183","121.947084","31.506203","0"
"GRID208183","121.95236","31.506203","0"
"GRID209183","121.957635","31.506203","0"
"GRID210183","121.962911","31.506203","0"
"GRID211183","121.968186","31.506203","0"
"GRID212183","121.973462","31.506203","0"
"GRID213183","121.978737","31.506203","0"
"GRID214183","121.984013","31.506203","0"
"GRID090184","121.329845","31.510694","0"
"GRID091184","121.335121","31.510694","0"
"GRID155184","121.672756","31.510694","0"
"GRID156184","121.678031","31.510694","0"
"GRID157184","121.683307","31.510694","0"
"GRID158184","121.688582","31.510694","0"
"GRID159184","121.693858","31.510694","0"
"GRID160184","121.699133","31.510694","0"
"GRID161184","121.704409","31.510694","0"
"GRID162184","121.709684","31.510694","0"
"GRID163184","121.71496","31.510694","0"
"GRID164184","121.720235","31.510694","0"
"GRID165184","121.725511","31.510694","0"
"GRID166184","121.730787","31.510694","0"
"GRID167184","121.736062","31.510694","0"
"GRID168184","121.741338","31.510694","0"
"GRID169184","121.746613","31.510694","0"
"GRID170184","121.751889","31.510694","0"
"GRID171184","121.757164","31.510694","0"
"GRID172184","121.76244","31.510694","0"
"GRID173184","121.767715","31.510694","0"
"GRID174184","121.772991","31.510694","0"
"GRID175184","121.778266","31.510694","0"
"GRID176184","121.783542","31.510694","0"
"GRID177184","121.788818","31.510694","0"
"GRID178184","121.794093","31.510694","0"
"GRID179184","121.799369","31.510694","0"
"GRID180184","121.804644","31.510694","0"
"GRID181184","121.80992","31.510694","0"
"GRID182184","121.815195","31.510694","35"
"GRID183184","121.820471","31.510694","0"
"GRID184184","121.825746","31.510694","0"
"GRID185184","121.831022","31.510694","0"
